segment_id,event_id,event_start,event_end,event_context,event_context_confidence,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposed_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-8505902513-315487156-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,50.142,Jalan Tomang Raya,primary,762091307,8505902513,315487156,0,250,0.75,0.05,coarse-modis-250m,221163.795,0.964776,0.964776,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8509401662-329969014-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,45.725,Jalan Matraman,primary,278788931,8509401662,329969014,0,250,0.75,0.05,coarse-modis-250m,218954.556,0.964516,0.964516,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8509445105-308981972-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,32.63,Jalan Pedurenan Masjid Raya,tertiary,392820646,8509445105,308981972,0,250,0.75,0.05,coarse-modis-250m,212403.343,0.963439,0.963439,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8509512970-10090012698-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,11.439,Jalan Denpasar Raya,tertiary,28194353,8509512970,10090012698,0,250,0.75,0.05,coarse-modis-250m,201801.297,0.961715,0.961715,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8509975229-9679957698-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,39.669,Jalan Letnan Jenderal Suprapto,primary,492988997,8509975229,9679957698,0,250,0.75,0.05,coarse-modis-250m,215924.137,0.963903,0.963903,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8510368916-5379767874-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,53.118,Jalan Boulevard Barat,secondary,759685195|759677175,8510368916,5379767874,0,250,0.75,0.05,coarse-modis-250m,222653.223,0.96492,0.96492,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8510661425-8510661436-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,38.63,Jalan Otto Iskandar Dinata,primary,691253232,8510661425,8510661436,0,250,0.75,0.05,coarse-modis-250m,215405.043,0.963931,0.963931,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8510661436-4776237951-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,95.425,Jalan Otto Iskandar Dinata,primary,691253232,8510661436,4776237951,0,250,0.75,0.05,coarse-modis-250m,243818.419,0.967681,0.967681,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8519460813-315480467-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,7.16,Jalan Arief Rachman Hakim,primary,487370077,8519460813,315480467,0,250,0.75,0.05,coarse-modis-250m,199660.312,0.961468,0.961468,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8520330753-8520330756-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,28.022,Jalan Cipinang Cempedak I,tertiary,98090600,8520330753,8520330756,0,250,0.75,0.05,coarse-modis-250m,210097.739,0.963299,0.963299,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8520330756-6459026538-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,109.85,Jalan Cipinang Cempedak I,tertiary,98090600,8520330756,6459026538,0,250,0.75,0.05,coarse-modis-250m,251037.192,0.969182,0.969182,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8523204009-8523204012-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,11.655,Unnamed OSM road,residential,1230679158,8523204009,8523204012,0,250,0.75,0.05,coarse-modis-250m,201909.384,0.961736,0.961736,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8523204012-9013720102-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,21.738,Unnamed OSM road,residential,973983902,8523204012,9013720102,0,250,0.75,0.05,coarse-modis-250m,206953.978,0.962649,0.962649,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8547875909-1359134207-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,19.905,Jalan Radin Inten,primary,119909339,8547875909,1359134207,0,250,0.75,0.05,coarse-modis-250m,206037.001,0.962555,0.962555,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8555984047-9622773431-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,36.952,Jalan Matraman,primary,278788931,8555984047,9622773431,0,250,0.75,0.05,coarse-modis-250m,214565.429,0.963584,0.963584,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8562305801-1135179404-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,38.841,Jalan Cipinang Cempedak,tertiary,484862898|484862899|486051251,8562305801,1135179404,0,250,0.75,0.05,coarse-modis-250m,215445.24,0.966731,0.966731,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8609186468-9013826103-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,33.121,Jalan Salemba Raya,primary,815231911,8609186468,9013826103,0,250,0.75,0.05,coarse-modis-250m,212648.871,0.964418,0.964418,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8749112680-1682844228-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,223.844,Jalan Dokter KRT Radjiman Widyodiningrat,primary,1040471431,8749112680,1682844228,0,250,0.75,0.05,coarse-modis-250m,308060.792,0.973401,0.973401,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8772028147-4776237953-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,189.248,Jalan Otto Iskandar Dinata,primary,691253232|691253233,8772028147,4776237953,0,250,0.75,0.05,coarse-modis-250m,290761.168,0.972166,0.972166,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8789425687-9003229253-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,14.7,Jalan Radin Inten,primary,119909339,8789425687,9003229253,0,250,0.75,0.05,coarse-modis-250m,203432.977,0.962119,0.962119,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8796979647-9018975643-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,22.765,Jalan Insinyur Haji Juanda,secondary,696175331,8796979647,9018975643,0,250,0.75,0.05,coarse-modis-250m,207467.939,0.962429,0.962429,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8810858536-4836392299-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,107.859,Jalan Cipinang Indah I,tertiary,98075001,8810858536,4836392299,0,250,0.75,0.05,coarse-modis-250m,250031.065,0.970904,0.970904,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8811305451-317156534-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,45.312,Jalan Profesor Doktor Satrio,primary,495447738,8811305451,317156534,0,250,0.75,0.05,coarse-modis-250m,218748.235,0.964433,0.964433,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8811850651-9533955736-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,20.706,Jalan Pulokambing II,residential,686924182,8811850651,9533955736,0,250,0.75,0.05,coarse-modis-250m,206437.706,0.962505,0.962505,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8992056526-12745136709-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,78.639,Jalan Kramat Kwitang,primary,28216524|1494643071,8992056526,12745136709,0,250,0.75,0.05,coarse-modis-250m,235416.744,0.966503,0.966503,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8992744188-9676145373-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,10.477,Jalan Kebon Sirih,primary,18056345,8992744188,9676145373,0,250,0.75,0.05,coarse-modis-250m,201319.975,0.961679,0.961679,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-8995440646-7059042271-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,9.512,Jalan Kebon Sirih,primary,18056345,8995440646,7059042271,0,250,0.75,0.05,coarse-modis-250m,200837.001,0.961649,0.961649,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9002723306-4466078450-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,39.273,Jalan Suryopranoto,primary,1226244434|449670326,9002723306,4466078450,0,250,0.75,0.05,coarse-modis-250m,215725.678,0.964451,0.964451,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003037183-9003037188-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,76.198,Jalan Radin Inten,primary,119909339,9003037183,9003037188,0,250,0.75,0.05,coarse-modis-250m,234200.106,0.966418,0.966418,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003037188-4999344324-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,12.353,Jalan Radin Inten,primary,119909339,9003037188,4999344324,0,250,0.75,0.05,coarse-modis-250m,202258.373,0.961886,0.961886,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003037197-9003037205-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,17.858,Jalan Radin Inten,primary,119909339,9003037197,9003037205,0,250,0.75,0.05,coarse-modis-250m,205012.752,0.962346,0.962346,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003037205-8547875909-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,107.747,Jalan Radin Inten,primary,119909339,9003037205,8547875909,0,250,0.75,0.05,coarse-modis-250m,249984.455,0.968272,0.968272,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003229253-9003229257-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,57.158,Jalan Radin Inten,primary,119909339,9003229253,9003229257,0,250,0.75,0.05,coarse-modis-250m,224675.254,0.965233,0.965233,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003229257-9009429368-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,52.073,Jalan Radin Inten,primary,119909339,9003229257,9009429368,0,250,0.75,0.05,coarse-modis-250m,222131.196,0.964943,0.964943,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9003292724-9506862589-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,38.145,Jalan Letnan Jenderal Siswondo Parman,trunk,688117572,9003292724,9506862589,0,250,0.75,0.05,coarse-modis-250m,215162.736,0.963826,0.963826,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9004158961-9028323630-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,26.597,Jalan Jenderal Ahmad Yani,trunk,758734352,9004158961,9028323630,0,250,0.75,0.05,coarse-modis-250m,209385.06,0.96312,0.96312,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009175767-3266396597-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,46.92,Jalan Letnan Jenderal Siswondo Parman,trunk,688087384,9009175767,3266396597,0,250,0.75,0.05,coarse-modis-250m,219493.089,0.966249,0.966249,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009398139-4849427408-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,31.526,Jalan Letnan Jenderal Suprapto,primary,696668229,9009398139,4849427408,0,250,0.75,0.05,coarse-modis-250m,211850.895,0.963425,0.963425,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009429368-9009429371-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,37.507,Jalan Radin Inten,primary,119909339,9009429368,9009429371,0,250,0.75,0.05,coarse-modis-250m,214843.234,0.963849,0.963849,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009429371-9003037183-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,14.475,Jalan Radin Inten,primary,119909339,9009429371,9003037183,0,250,0.75,0.05,coarse-modis-250m,203320.03,0.962056,0.962056,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009429383-9003037197-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,59.726,Jalan Radin Inten,primary,119909339,9009429383,9003037197,0,250,0.75,0.05,coarse-modis-250m,225955.321,0.96537,0.96537,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009474493-6471563890-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,38.03,Jalan Letnan Jenderal Suprapto,primary,492988946,9009474493,6471563890,0,250,0.75,0.05,coarse-modis-250m,215105.038,0.964082,0.964082,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009656613-8488921432-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,35.905,Jalan Salemba Raya,primary,699651421,9009656613,8488921432,0,250,0.75,0.05,coarse-modis-250m,214042.147,0.963644,0.963644,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9009735918-9013826100-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,17.926,Jalan Salemba Raya,primary,699651421,9009735918,9013826100,0,250,0.75,0.05,coarse-modis-250m,205046.642,0.962262,0.962262,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013059177-9013720103-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,23.527,Jalan Pemuda,primary,28775346,9013059177,9013720103,0,250,0.75,0.05,coarse-modis-250m,207847.972,0.962987,0.962987,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013059182-9013059177-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,31.55,Jalan Pemuda,primary,28775346,9013059182,9013059177,0,250,0.75,0.05,coarse-modis-250m,211863.161,0.963641,0.963641,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013059183-316412146-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,74.126,Jalan Pemuda,primary,28775346,9013059183,316412146,0,250,0.75,0.05,coarse-modis-250m,233164.33,0.965741,0.965741,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720082-316412131-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,30.058,Jalan Pemuda,primary,1052899125,9013720082,316412131,0,250,0.75,0.05,coarse-modis-250m,211116.432,0.962955,0.962955,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720084-5655187222-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,14.913,Jalan Pemuda,primary,28775346,9013720084,5655187222,0,250,0.75,0.05,coarse-modis-250m,203539.224,0.962273,0.962273,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720087-9013720094-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,29.367,Jalan Pemuda,primary,28775346,9013720087,9013720094,0,250,0.75,0.05,coarse-modis-250m,210770.641,0.963493,0.963493,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720094-9013720084-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,13.885,Jalan Pemuda,primary,28775346,9013720094,9013720084,0,250,0.75,0.05,coarse-modis-250m,203024.865,0.962153,0.962153,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720101-9013720087-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,27.802,Jalan Pemuda,primary,28775346,9013720101,9013720087,0,250,0.75,0.05,coarse-modis-250m,209988.071,0.963365,0.963365,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720102-9013720101-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,33.131,Jalan Pemuda,primary,28775346,9013720102,9013720101,0,250,0.75,0.05,coarse-modis-250m,212653.9,0.963763,0.963763,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720103-8523204009-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,21.23,Unnamed OSM road,residential,973983903,9013720103,8523204009,0,250,0.75,0.05,coarse-modis-250m,206699.685,0.962552,0.962552,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013720103-9013720102-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,13.281,Jalan Pemuda,primary,28775346,9013720103,9013720102,0,250,0.75,0.05,coarse-modis-250m,202722.713,0.962005,0.962005,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013826100-7614917300-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,59.454,Jalan Salemba Raya,primary,699651421|711243598,9013826100,7614917300,0,250,0.75,0.05,coarse-modis-250m,225823.837,0.965187,0.965187,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013826103-9009656613-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,66.87,Jalan Salemba Raya,primary,699651421|815231911,9013826103,9009656613,0,250,0.75,0.05,coarse-modis-250m,229531.172,0.96594,0.96594,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013826114-5377076560-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,7.742,Jalan Salemba Raya,primary,830698409,9013826114,5377076560,0,250,0.75,0.05,coarse-modis-250m,199951.42,0.961388,0.961388,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013840117-13719672649-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,16.709,Jalan Salemba Raya,primary,689177647,9013840117,13719672649,0,250,0.75,0.05,coarse-modis-250m,204438.083,0.962167,0.962167,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013840120-9013840117-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,7.197,Jalan Salemba Raya,primary,689177647,9013840120,9013840117,0,250,0.75,0.05,coarse-modis-250m,199679.034,0.961514,0.961514,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013891773-329019970-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,54.655,Jalan Salemba Raya,primary,713585209,9013891773,329019970,0,250,0.75,0.05,coarse-modis-250m,223423.081,0.965178,0.965178,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-9013891776-4750115944-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,48.17,Jalan Salemba Raya,primary,685613008,9013891776,4750115944,0,250,0.75,0.05,coarse-modis-250m,220178.187,0.964537,0.964537,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
